id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
702,3600,3,10,116.17,B,B2,225931,3 years,1,54250,2,2011/1/1,0,0,91,7,14.29,0,700,704,12,0,0,7839,48.1,32,1,0,Sep-03,10327,1,,,,,,,,,,,,,,,
703,20000,5,16.01,486.47,C,C5,54,,0,36330,0,2018/3/1,1,4,215,8,30.62,1,715,719,7,0,0,7618,50.5,22,0,1,May-72,4,1,0,3,4,4,3,7,11,4,8,4,7,0,0,0,1
704,20000,3,8.39,630.34,B,B1,1791,10+ years,2,110000,1,2016/6/1,1,0,345,20,9.15,0,670,674,11,0,0,9343,82.7,18,0,0,Oct-94,0,1,0,3,5,5,5,7,4,8,11,5,11,0,0,0,3
705,16000,3,5.32,481.84,A,A1,23464,10+ years,0,173000,0,2016/3/1,0,3,117,37,29.65,0,715,719,20,1,0,17062,38.5,46,0,0,May-95,3,1,2,4,6,6,9,14,21,12,18,6,20,0,0,0,4
706,2900,3,11.99,96.31,B,B5,54,,1,15480,2,2015/1/1,0,5,290,18,16.74,0,680,684,5,0,0,870,13,10,1,0,Apr-01,6,1,0,2,2,2,2,4,1,4,9,2,5,0,0,0,0
707,10000,3,20,371.64,D,D4,19600,9 years,1,40000,1,2017/12/1,1,4,245,26,17.43,0,660,664,8,0,0,18565,89.7,13,1,0,Jul-10,4,1,0,3,6,6,3,4,3,7,10,6,8,0,0,0,1
708,12000,3,12.49,401.39,B,B5,173956,7 years,1,60000,1,2014/8/1,0,0,22,16,30.04,0,700,704,12,0,0,14821,54.5,25,0,0,Mar-05,0,1,0,3,5,5,5,12,6,9,19,5,12,0,0,0,4
709,13600,3,13.99,464.75,C,C4,2938,3 years,1,34000,1,2015/7/1,0,0,134,8,27.04,0,675,679,15,0,0,12938,53.2,28,0,0,Feb-04,0,1,1,5,12,12,6,10,1,13,24,12,15,0,0,0,0
710,12000,5,15.22,286.87,C,C3,288946,2 years,0,84000,2,2013/7/1,1,0,63,14,14.62,0,670,674,9,0,0,6768,33.2,15,1,0,Jul-03,0,1,2,3,5,5,4,7,3,6,10,5,9,0,0,0,2
711,7000,3,7.99,219.33,A,A5,260,10+ years,0,59000,1,2017/2/1,0,0,503,8,8.75,0,715,719,16,1,1,5768,7.8,31,0,0,Aug-97,0,1,0,6,8,8,8,12,3,15,28,8,16,0,0,0,2
712,10800,3,12.12,359.34,B,B3,223550,9 years,1,30500,2,2012/6/1,0,1,310,24,2.56,0,725,729,2,0,0,2359,40,10,1,0,Jul-03,57673,1,,,,,,,,,,,,,,,
713,1500,3,11.78,49.67,C,C1,246310,< 1 year,1,40000,1,2008/11/1,0,12,559,17,5.43,1,685,689,4,0,0,1434,13.7,13,1,0,Sep-00,19991,1,,,,,,,,,,,,,,,
714,4375,3,17.86,157.86,D,D5,153,2 years,1,16000,1,2015/3/1,0,3,267,27,25.51,0,660,664,7,4,4,3785,54.9,18,1,0,Feb-03,3,1,2,1,2,2,3,9,3,6,15,2,7,0,0,0,1
715,27575,5,24.7,804.53,G,G1,230042,1 year,0,70000,1,2012/9/1,0,0,176,3,19.61,0,660,664,11,0,0,9038,60.3,19,1,0,Dec-02,28,1,0,4,5,5,4,9,6,6,11,5,11,0,0,0,2
716,23125,3,11.47,762.25,B,B5,4604,10+ years,0,84000,0,2016/3/1,0,0,186,9,16.76,0,680,684,11,1,1,13763,32.5,43,0,0,Sep-96,0,1,1,2,3,3,4,14,12,8,27,3,10,0,0,0,3
717,35000,5,12.39,785.48,C,C1,100598,10+ years,0,80000,2,2014/12/1,0,4,104,23,30.11,0,715,719,15,0,0,42864,90.5,27,0,0,Oct-78,4,1,0,5,7,7,5,8,9,7,13,7,15,0,0,0,1
718,8400,3,15.59,293.63,D,D1,2074,2 years,1,65000,0,2015/1/1,1,7,104,23,27.55,0,665,669,39,1,1,4497,17,43,1,0,Jan-01,8,1,0,7,15,15,7,7,27,15,15,8,39,,0,0,5
719,13000,3,8.18,408.46,B,B1,19228,4 years,1,80000,1,2015/11/1,0,4,539,42,10.2,0,665,669,5,0,0,9207,34,14,0,0,Jun-99,4,1,2,4,4,4,4,8,2,4,9,4,5,0,0,0,0
720,8000,3,10.99,261.88,B,B4,32,4 years,0,92500,1,2015/7/1,0,0,458,5,11.78,0,685,689,11,1,0,2005,12.1,22,0,0,Apr-99,0,1,2,1,1,1,4,5,12,5,7,1,11,0,0,0,4
721,18000,5,18.54,462.39,E,E1,411,10+ years,0,103000,2,2014/12/1,1,5,149,22,19.39,0,705,709,15,0,0,31908,46.9,35,1,0,Mar-91,6,1,0,4,7,7,5,14,8,13,26,7,15,0,0,0,5
722,35000,5,21.6,958.72,E,E3,270852,7 years,1,80000,1,2013/9/1,1,0,659,42,21.87,0,690,694,13,0,0,31809,63.2,31,1,0,Jun-96,1887,1,0,4,6,6,6,10,6,12,22,6,13,0,0,0,2
723,10000,3,7.99,313.32,A,A5,30213,2 years,0,46955,1,2016/10/1,0,4,687,23,20.78,0,680,684,12,1,1,3542,21.9,20,0,0,Aug-96,4,1,1,2,6,6,3,6,2,10,16,6,12,0,0,0,2
724,12000,5,16.59,295.6,D,D1,202496,1 year,1,40000,1,2014/4/1,1,5,13,10,26.58,2,665,669,11,1,1,12226,51.2,24,0,0,Mar-01,6,1,0,5,8,8,6,12,6,10,18,8,11,0,0,0,3
725,17500,5,30.89,575.79,G,G3,36545,10+ years,1,80000,1,2017/7/1,1,0,646,8,3.66,0,660,664,3,0,0,7743,88,5,0,0,Jul-06,0,1,0,2,3,3,2,2,2,3,3,3,3,0,0,0,1
726,18525,3,10.99,606.4,B,B4,38,5 years,1,79000,1,2016/7/1,0,4,0,0,8.89,0,710,714,7,0,0,18359,48.2,14,0,0,Dec-03,4,1,0,3,3,3,5,6,8,5,6,3,7,0,0,0,2
727,17150,5,18.49,440.09,E,E2,38,6 years,1,60000,2,2015/12/1,1,1,74,30,18.76,0,670,674,9,1,1,6940,72,24,0,0,Sep-94,1,1,0,3,4,4,5,7,8,4,16,4,7,,0,0,1
728,10000,3,7.26,309.97,A,A4,1929,10+ years,1,24000,0,2015/7/1,1,4,273,8,22.4,0,725,729,12,0,0,12587,25.9,19,1,0,Jul-00,4,1,0,6,8,8,7,10,1,11,18,8,12,0,0,0,0
729,7000,3,6.99,216.11,A,A3,167315,6 years,2,30000,0,2016/1/1,0,4,139,8,31.04,0,725,729,11,0,0,11145,30.5,11,0,0,Jan-07,4,1,0,3,6,6,4,4,2,9,9,6,11,0,0,0,1
730,14000,3,11.44,461.27,B,B4,566,9 years,1,65000,1,2017/5/1,0,0,635,3,27.23,0,680,684,15,0,0,14156,55.7,22,0,0,Jul-09,0,1,0,5,6,6,5,6,10,9,11,6,15,0,0,0,5
731,14400,5,11.67,317.93,B,B4,62693,9 years,0,55000,0,2014/10/1,0,0,197,4,21.71,0,675,679,15,0,0,5163,39.7,26,0,0,Apr-99,0,1,2,3,5,5,6,9,9,11,16,5,15,0,0,0,2
732,26375,5,21.98,728.15,E,E4,311100,10+ years,0,60000,2,2013/3/1,1,4,539,42,30.22,0,690,694,15,0,0,27047,77.3,32,0,0,Jan-97,44381,1,0,9,12,12,9,11,13,12,14,12,15,0,0,0,4
733,15000,5,13.99,348.95,C,C4,855,4 years,1,50000,2,2015/8/1,1,0,32,21,23.79,0,695,699,8,0,0,11193,72.7,19,0,0,Jul-04,0,1,0,3,6,6,3,6,8,6,10,6,8,0,0,0,1
734,3500,3,12.49,117.08,B,B5,153,5 years,0,30000,2,2014/11/1,0,2,260,21,33.24,1,660,664,5,0,0,29824,80,19,0,0,Mar-96,5,1,1,1,2,2,1,7,4,3,12,2,5,0,0,1,2
735,12000,3,7.39,372.67,A,A4,23094,5 years,0,75000,0,2016/3/1,0,2,614,3,8.45,0,740,744,12,1,1,8086,16.6,17,0,0,Dec-05,5,1,0,5,6,6,9,10,3,11,14,6,12,0,0,0,3
736,15000,3,5.32,451.73,A,A1,115888,10+ years,0,230000,1,2017/9/1,0,0,132,12,9.45,0,800,804,18,0,0,92986,11.6,32,0,0,Jan-03,0,1,0,7,8,8,11,15,10,12,20,8,18,0,0,0,2
737,29225,3,13.18,987.25,C,C3,775,6 years,0,112452,0,2015/11/1,1,0,89,3,31.44,0,670,674,20,0,0,57136,70.8,58,0,0,Mar-92,0,1,0,8,13,13,9,18,25,16,28,13,20,0,0,0,5
738,21000,5,9.99,446.09,B,B1,435,10+ years,0,180000,1,2013/10/1,0,0,196,14,13.71,0,720,724,9,0,0,27345,63.2,22,1,0,Nov-85,0,1,0,4,4,4,5,9,9,5,11,4,9,0,0,0,1
739,11600,5,25.8,345.94,G,G1,82777,2 years,0,41000,0,2015/5/1,0,2,227,35,27.61,0,665,669,10,0,0,7072,49.1,37,0,0,Feb-00,5,1,4,4,7,7,4,11,13,8,20,7,10,0,0,0,2
740,20000,5,20.49,535.35,E,E1,334746,10+ years,0,65000,2,2012/9/1,1,0,116,14,22.13,0,685,689,15,0,0,25815,91.9,34,1,0,Aug-00,0,1,0,7,9,9,8,14,12,11,19,9,15,0,0,0,2
741,15000,5,11.99,333.6,B,B5,191,4 years,1,100000,1,2017/8/1,0,4,31,2,13.5,0,730,734,14,0,0,12071,25.8,23,0,0,Oct-02,4,1,0,3,3,3,4,5,17,5,6,3,14,0,0,0,2
742,20000,3,7.26,619.93,A,A4,4014,10+ years,0,100000,0,2015/8/1,0,0,670,43,22.54,0,730,734,17,0,0,31494,62.1,34,0,0,Jan-92,0,1,0,2,8,8,2,6,9,13,22,8,17,0,0,0,4
743,40000,5,13.59,922.25,C,C2,151,4 years,0,91000,1,2017/12/1,0,0,480,8,12.21,1,720,724,9,0,0,13398,28.5,33,0,0,Oct-03,0,1,0,3,3,3,4,6,12,7,14,3,9,0,0,0,0
744,10400,3,12.29,346.88,C,C1,38,6 years,0,60000,1,2015/10/1,0,4,367,45,21.88,0,670,674,8,0,0,28432,81.5,17,0,0,Sep-00,4,1,0,4,5,5,4,5,4,6,8,5,8,0,0,0,4
745,35000,3,18.49,1273.96,D,D2,306755,10+ years,1,320000,1,2012/9/1,0,1,473,8,7.22,1,700,704,18,0,0,18680,45.3,62,1,0,May-95,54519,1,2,4,10,10,4,15,24,15,35,10,18,0,0,0,0
746,24000,5,9.44,503.35,B,B1,6575,10+ years,0,124845,0,2017/7/1,0,0,335,8,2.67,1,695,699,12,0,0,8288,33,31,0,0,Jun-91,0,1,0,3,4,4,5,6,10,11,18,4,12,0,0,0,2
747,10000,5,16.2,244.25,C,C4,1027,< 1 year,1,88500,2,2013/11/1,0,0,186,9,11,0,660,664,6,0,0,6561,96.5,13,1,0,Oct-01,26115,1,2,3,3,3,3,5,8,3,5,3,6,0,0,0,0
748,14300,3,11.14,469.12,B,B2,290438,< 1 year,0,130000,0,2013/6/1,0,2,137,32,19.72,0,700,704,15,0,0,8430,65.9,31,1,0,Nov-93,4129,1,0,4,5,5,4,4,20,7,9,5,15,0,0,0,3
749,21000,3,7.69,655.07,A,A4,441,10+ years,0,200000,1,2014/7/1,0,5,134,8,19.84,0,705,709,9,0,0,24873,73.2,34,0,0,Aug-91,6,1,0,4,4,4,4,10,13,4,12,4,9,0,0,0,2
750,9600,3,7.35,297.96,A,A4,48,2 years,1,30000,1,2017/9/1,0,0,17,13,15.32,0,795,799,7,0,0,1815,11.9,14,1,0,Aug-01,0,1,0,1,1,1,3,7,5,3,7,1,7,0,0,0,1
751,35000,5,14.85,829.9,C,C5,38820,6 years,0,75000,1,2016/1/1,0,0,260,21,17.42,0,710,714,15,0,0,13402,64.4,30,0,0,Jul-03,0,1,1,2,4,4,2,3,18,4,9,4,15,0,0,0,1
752,5500,3,11.53,181.45,B,B5,87554,5 years,1,25000,1,2015/4/1,0,0,235,8,24.15,0,730,734,5,0,0,3767,33.9,11,0,0,Aug-00,0,1,0,2,2,2,2,2,5,4,6,2,5,0,0,0,0
753,2400,3,11.53,79.18,B,B5,21711,4 years,1,60000,1,2015/8/1,0,0,66,14,24.53,1,675,679,12,0,0,2379,22.4,43,0,0,Nov-00,0,1,0,2,5,5,4,20,10,9,33,5,12,0,0,0,2
754,6000,3,15.61,209.79,C,C5,1087,2 years,2,25000,2,2014/3/1,0,0,504,11,31.59,0,670,674,7,1,0,3298,54.1,16,1,0,May-03,0,1,0,3,3,3,5,8,5,6,11,3,7,0,0,0,1
755,16000,3,14.03,547.08,C,C2,675,10+ years,2,64000,0,2018/6/1,0,0,109,21,16.43,1,675,679,19,0,0,22301,94.1,21,0,0,Nov-98,0,1,0,7,17,17,7,7,1,17,17,17,19,0,0,0,0
756,15000,3,8.9,476.3,A,A5,125640,10+ years,2,55000,1,2014/4/1,0,0,404,22,17.72,0,720,724,26,0,0,17273,26.3,45,0,0,Dec-01,0,1,0,5,13,13,9,17,3,26,41,13,26,0,0,0,0
757,18950,3,10.16,612.89,B,B1,324133,10+ years,0,53000,2,2012/12/1,0,4,342,21,25.79,3,705,709,10,0,0,15682,41.1,21,0,0,Oct-92,7692,1,0,5,6,6,7,10,4,8,15,6,10,0,0,0,0
758,24000,5,15.31,574.88,C,C2,321753,< 1 year,0,100000,1,2013/1/1,0,0,129,30,22.58,1,720,724,11,0,0,12081,35.8,38,1,0,Jun-96,70,1,1,3,3,3,6,12,16,6,15,3,11,0,0,1,3
759,8000,3,13.35,270.91,C,C2,54,,1,20052,2,2014/10/1,0,0,51,13,12.21,0,670,674,6,0,0,6029,59.7,8,1,0,Aug-06,0,1,0,2,5,5,2,3,0,6,8,5,6,0,0,0,1
760,40000,5,10.42,858.18,B,B3,255515,10+ years,0,108102,0,2017/11/1,1,3,355,18,7.33,0,750,754,10,0,0,9423,23.2,29,0,0,Feb-01,3,1,0,2,3,3,3,8,5,7,21,3,10,0,0,0,5
761,31000,3,11.44,1021.38,B,B4,63832,5 years,0,198000,0,2016/11/1,0,0,132,12,24.16,0,710,714,17,0,0,63701,41,32,0,0,Dec-98,0,1,0,5,8,8,6,7,14,11,14,8,17,0,0,0,3
762,10000,3,7.39,310.56,A,A4,1615,5 years,1,45000,2,2016/3/1,0,0,51,13,19.57,0,695,699,17,0,0,8109,25.6,34,0,0,Aug-08,0,1,4,6,7,7,8,15,10,12,24,7,17,0,0,0,4
763,15600,3,12.69,523.3,C,C2,73720,7 years,1,73300,2,2015/6/1,0,0,136,8,32.06,0,730,734,13,0,0,11479,29.9,25,1,0,Feb-04,0,1,0,5,5,5,6,9,8,9,16,5,13,0,0,0,4
764,4000,3,6.68,122.93,A,A3,1487,4 years,0,83000,0,2015/4/1,0,3,240,21,19.53,0,780,784,16,0,0,1564,17.2,25,0,0,Sep-03,3,1,0,1,2,2,3,8,14,4,9,2,16,0,0,0,2
765,28000,5,14.98,665.83,C,C3,214832,8 years,0,126000,2,2014/1/1,1,0,160,4,11.48,0,710,714,7,0,0,20000,64.7,23,1,0,Mar-89,2036,1,0,1,2,2,2,5,9,4,12,2,7,0,0,0,2
766,35000,3,15.22,1217.07,C,C3,269380,3 years,0,87370,1,2013/9/1,0,0,435,36,18.82,2,675,679,17,0,0,32577,60.2,34,1,0,Oct-96,18739,1,0,7,10,10,7,12,10,13,21,10,17,0,0,0,3
767,3000,3,13.59,101.94,C,C2,1661,5 years,1,105000,0,2018/1/1,0,3,90,21,11.37,2,690,694,10,0,0,3033,19,33,1,0,Aug-01,3,1,4,3,6,6,4,5,23,9,10,6,10,0,0,2,3
768,21600,5,15.61,520.81,C,C3,54,,0,160000,2,2013/12/1,0,0,153,11,16.25,0,725,729,12,0,0,123218,94,27,1,0,Oct-91,77,1,0,3,5,5,3,6,15,5,11,5,12,0,0,0,3
769,1000,3,16.49,35.4,D,D3,4175,10+ years,1,36500,0,2015/1/1,0,5,171,8,31.67,0,675,679,8,0,0,24427,90.1,16,1,0,Mar-03,6,1,0,3,6,6,3,6,3,6,13,6,8,0,0,0,2
770,6400,3,12.12,212.94,B,B3,285863,5 years,1,100345,1,2013/4/1,0,4,403,38,15.82,1,685,689,14,0,0,9118,23.1,17,1,0,Jan-04,3526,1,0,4,7,7,4,5,3,10,13,7,14,0,0,0,5
771,40000,3,6.08,1218.33,A,A2,1010,7 years,0,108000,1,2018/1/1,0,5,111,8,5.87,0,730,734,13,0,0,1568,1.6,25,0,0,Sep-94,6,1,1,4,5,5,7,11,2,10,16,5,13,0,0,0,3
772,15000,5,16.29,367.09,D,D2,634,10+ years,0,65000,0,2014/6/1,1,0,20,15,28.77,0,670,674,15,0,0,14717,67.2,22,0,0,Sep-00,0,1,0,7,12,12,7,10,5,12,16,12,15,0,0,0,1
773,40000,5,11.06,870.9,B,B3,114410,10+ years,0,100500,2,2018/8/1,0,0,195,38,10.82,0,710,714,11,0,0,43501,34.9,37,0,0,Apr-03,0,1,0,5,6,6,7,14,12,8,18,6,11,0,0,0,5
774,19075,3,14.09,652.78,B,B5,237766,3 years,0,66000,2,2013/3/1,0,4,582,14,22.19,0,675,679,10,0,0,19532,91.7,25,1,0,Nov-01,413,1,0,5,7,7,5,7,14,7,10,7,10,0,0,0,2
775,20000,5,12.99,454.96,C,C1,8364,2 years,2,82000,1,2014/11/1,1,0,361,8,28.39,0,710,714,20,0,0,8690,38.5,49,0,0,Mar-01,0,1,0,2,7,7,3,9,21,9,25,7,20,0,0,0,3
776,9500,3,8.18,298.49,B,B1,4365,10+ years,1,54920,2,2015/8/1,0,0,167,8,39.88,0,705,709,10,0,0,15516,55.6,16,0,0,Sep-03,0,1,0,4,6,6,4,7,6,6,10,6,10,0,0,0,1
777,19200,3,13.67,653.14,C,C4,3753,5 years,2,48000,1,2015/12/1,0,5,693,19,10.2,0,680,684,8,1,0,3207,11.7,19,0,0,Apr-04,6,1,1,2,3,3,4,6,8,7,11,3,8,0,0,0,1
778,4800,3,14.33,164.83,C,C2,274059,3 years,1,100000,0,2013/8/1,0,2,223,12,11.28,1,665,669,8,0,0,10277,88.2,19,0,0,Sep-99,33552,1,3,1,4,4,2,2,11,5,7,4,8,0,0,0,1
779,22450,3,13.67,763.7,C,C3,54,,1,46806.12,2,2016/4/1,1,0,235,8,31.21,0,690,694,5,0,0,48762,99.7,20,0,0,Apr-94,2,1,0,1,2,2,1,2,11,4,8,2,5,0,0,0,0
780,6000,3,9.17,191.28,B,B2,54,,0,42200,2,2015/11/1,1,0,207,0,18.43,1,670,674,6,0,0,10902,94.8,11,0,0,Nov-93,0,1,1,2,4,4,2,2,3,4,4,4,6,0,0,1,0
781,15000,3,14.47,516.1,C,C2,41451,3 years,2,45000,0,2014/2/1,0,0,498,32,22.6,0,660,664,11,0,0,24604,84,33,0,0,Sep-84,0,1,0,4,7,7,4,6,10,10,22,7,11,0,0,0,2
782,15000,3,6.24,457.97,A,A2,41428,6 years,1,49000,1,2015/10/1,0,4,225,18,29.17,0,685,689,14,0,0,26565,73.4,23,0,0,Mar-02,4,1,0,7,12,12,7,7,10,12,13,12,14,0,0,0,4
783,20000,3,6.46,612.62,A,A1,10206,2 years,1,86000,2,2018/11/1,0,0,31,2,11.81,0,665,669,26,1,1,21324,58.7,29,0,0,Aug-10,0,1,0,4,12,12,6,6,12,14,17,12,26,0,0,0,2
784,29700,3,8.9,943.08,A,A5,332021,3 years,1,156000,2,2012/10/1,0,0,60,30,11.95,0,770,774,5,0,0,1883,8.1,14,1,0,Mar-05,3312,1,0,2,3,3,2,8,3,3,10,3,5,0,0,0,2
785,12000,3,13.49,407.17,C,C2,68579,< 1 year,0,75000,1,2017/1/1,0,0,19,14,28,0,705,709,18,0,0,34210,39.3,21,1,0,Mar-07,0,1,0,2,4,4,8,8,6,11,13,4,18,0,0,0,6
786,5250,3,21.67,199.61,E,E5,81098,7 years,0,38480,2,2015/5/1,1,0,6,5,30.91,0,660,664,12,0,0,2061,33.8,17,0,0,Jan-11,0,1,0,1,5,5,2,3,7,9,10,5,12,0,0,0,6
787,25200,3,6.49,772.25,A,A2,96785,10+ years,1,188800,0,2016/2/1,0,4,276,20,17.85,0,755,759,11,0,0,31270,37.1,36,0,0,Sep-94,4,1,0,3,3,3,5,11,20,5,14,3,11,0,0,0,7
788,2800,3,11.49,92.32,B,B5,370176,4 years,2,64000,1,2016/12/1,0,0,63,14,25.17,1,670,674,9,0,0,8370,41.9,24,0,0,May-07,0,1,1,1,3,3,1,4,10,5,13,3,9,0,0,0,1
789,12000,3,9.49,384.34,B,B2,155961,5 years,1,110000,0,2016/9/1,0,9,51,13,6.01,0,710,714,12,0,0,8688,27.6,38,0,0,Oct-03,10,1,1,3,6,6,3,5,15,10,22,6,12,0,0,0,5
790,8000,3,11.39,263.39,B,B3,369265,10+ years,0,72000,1,2016/12/1,0,4,267,27,28.67,0,675,679,22,0,0,38258,58.5,39,1,0,Aug-97,4,1,0,11,13,13,13,13,15,15,19,13,22,0,0,0,8
791,33075,3,17.27,1183.67,D,D3,2800,10+ years,2,105100,2,2015/12/1,0,0,167,8,10.58,0,680,684,19,1,1,10882,30.6,53,0,0,May-02,0,1,0,4,7,7,6,16,9,18,41,7,19,0,0,0,3
792,7500,3,6.49,229.84,A,A2,2094,10+ years,2,74500,0,2014/11/1,0,0,188,23,5.77,0,750,754,3,0,0,4482,71.1,15,1,0,Apr-86,0,1,0,1,1,1,2,6,6,2,8,1,3,0,0,0,0
793,6000,3,10.91,196.18,B,B4,3628,< 1 year,1,52144,1,2017/6/1,1,0,241,7,15.77,0,685,689,15,0,0,5988,30.1,34,0,0,Sep-04,0,1,0,1,5,5,1,2,23,8,11,5,15,0,0,0,3
794,35000,3,8.39,1103.09,B,B1,23154,5 years,0,145181,1,2016/3/1,1,0,131,6,23.33,0,730,734,14,0,0,102286,73,23,0,0,Dec-82,0,1,0,5,10,10,5,7,2,12,18,10,14,0,0,0,0
795,8900,3,12.29,296.85,C,C1,2689,5 years,1,120000,0,2015/10/1,0,0,456,21,14.22,0,745,749,43,0,0,34919,14.8,50,1,0,Mar-96,0,1,0,10,13,13,30,33,4,40,45,13,43,0,0,0,5
796,4000,3,11.49,131.89,B,B5,356945,5 years,1,27000,1,2016/8/1,0,0,552,0,21.82,1,705,709,25,0,0,2920,22.1,53,0,0,Aug-07,0,1,0,2,5,5,2,2,43,9,10,5,24,0,0,0,5
797,29500,5,30.94,971.53,G,G4,1656,5 years,0,40000,1,2017/6/1,1,0,294,16,66.1,0,690,694,9,0,0,29665,85,14,0,1,Feb-12,0,1,0,2,4,4,2,2,6,5,6,4,9,0,0,0,2
798,7500,3,8.38,236.34,B,B1,7448,3 years,1,46000,0,2015/12/1,0,0,255,9,5.97,0,670,674,5,0,0,7623,52.2,11,0,0,Jan-06,0,1,0,3,3,3,5,6,4,5,7,3,5,0,0,0,0
799,16000,5,13.33,366.76,C,C3,32,8 years,0,131000,0,2015/5/1,0,2,48,10,10.77,0,690,694,19,1,0,15047,48.2,56,0,0,Apr-90,5,1,14,5,7,7,6,16,6,17,47,7,19,0,0,0,3
800,18000,3,13.99,615.11,C,C3,375497,10+ years,0,54000,2,2016/10/1,1,0,129,30,34.73,0,670,674,12,0,0,12824,50,16,0,0,Dec-09,0,1,0,9,9,9,9,9,7,9,9,8,12,,0,0,1
801,2000,3,9.99,64.53,B,B3,56,3 years,0,74000,1,2015/6/1,0,7,730,17,29.01,0,705,709,13,0,0,22900,75.8,29,0,0,Jul-01,8,1,0,4,5,5,4,6,12,6,14,5,13,0,0,0,0
802,6000,3,5.32,180.69,A,A1,369511,1 year,1,71064,1,2016/12/1,0,4,33,22,8.39,0,750,754,9,0,0,5776,21.3,34,1,0,Dec-03,4,1,0,2,3,3,5,7,22,6,9,3,9,0,0,0,3
803,8000,3,7.89,250.29,A,A5,1777,2 years,1,30000,0,2015/5/1,0,4,225,18,11.47,0,740,744,4,0,0,8136,22.3,6,0,0,Apr-99,4,1,0,2,2,2,3,5,0,3,5,2,4,0,0,0,0
804,7000,3,19.52,258.44,E,E2,177848,2 years,1,22000,1,2014/10/1,1,8,480,8,29.15,0,710,714,6,0,0,3019,37.7,8,1,0,Jul-10,9,1,0,1,3,3,1,2,1,4,6,3,6,0,0,0,2
805,11725,5,20.89,316.48,F,F1,223806,1 year,1,85000,1,2011/10/1,1,0,48,10,4.7,0,680,684,9,0,0,14493,66.2,15,1,0,Jan-98,38,1,,,,,,,,,,,,,,,
806,35000,5,21.99,966.47,F,F1,11492,10+ years,2,125000,2,2015/7/1,0,0,31,2,15.25,0,715,719,10,0,0,149543,81.1,18,1,0,Feb-02,0,1,0,5,8,8,5,6,3,9,11,8,9,0,0,0,2
807,38400,3,7.24,1189.9,A,A3,140913,2 years,0,165000,2,2016/11/1,0,4,5,4,18.34,1,690,694,13,0,0,69180,57,33,0,0,Jun-02,4,1,0,4,6,6,4,7,13,7,15,6,13,0,0,0,0
808,17000,3,8.9,539.81,A,A5,258898,2 years,0,75000,2,2013/11/1,0,0,401,24,9.82,0,680,684,7,0,0,17758,62.7,23,0,0,Dec-00,0,1,1,2,4,4,2,10,4,4,15,4,7,0,0,0,5
809,25000,3,6.24,763.28,A,A2,12539,10+ years,2,81000,0,2015/12/1,0,4,408,14,31.59,0,750,754,5,0,0,26175,40.9,18,1,0,Aug-00,4,1,0,3,4,4,3,8,5,4,13,4,5,0,0,0,0
810,8000,3,13.59,271.84,C,C2,32,4 years,0,40000,1,2017/6/1,0,0,77,7,17.7,0,695,699,10,0,0,13588,76.3,41,0,0,Aug-04,0,1,0,2,2,2,2,10,22,4,19,2,10,0,0,0,1
811,6000,3,7.21,185.84,A,A3,6657,6 years,1,50000,0,2017/11/1,0,4,277,8,9.14,0,720,724,13,0,0,13104,14.3,16,0,0,Oct-06,4,1,0,3,6,6,8,9,1,13,15,6,13,0,0,0,2
812,12000,3,9.71,385.58,B,B1,220176,10+ years,0,95000,2,2013/7/1,0,0,182,8,8.78,1,680,684,10,1,1,893,2.6,49,1,0,Aug-97,36306,1,0,5,6,6,6,20,12,8,30,6,10,0,0,0,2
813,40000,3,5.32,1204.6,A,A1,113580,1 year,0,12000,0,2018/1/1,0,0,73,23,5.6,0,790,794,4,0,0,160,0.4,17,0,1,Mar-06,0,1,0,3,3,3,4,8,9,4,8,3,4,0,0,0,0
814,8000,3,14.33,274.71,C,C1,292799,2 years,1,63000,0,2013/6/1,0,0,443,22,24.21,0,705,709,11,0,0,8812,23.6,22,1,0,Sep-01,39521,1,0,4,4,4,6,9,11,8,11,4,11,0,0,0,4
815,6000,3,12.79,201.56,C,C1,642,4 years,0,21600,1,2016/7/1,0,0,800,1,22.06,0,685,689,10,2,0,4706,38.3,11,0,0,Sep-11,0,1,0,2,7,7,2,2,1,9,10,7,10,0,0,0,3
816,8000,3,11.67,264.46,B,B4,186723,4 years,1,72269,2,2014/8/1,0,0,70,32,27.25,1,725,729,13,0,0,46,2.6,38,1,0,Jun-00,0,1,0,1,1,1,2,9,25,2,11,1,13,0,0,0,0
817,4325,3,9.99,139.54,B,B3,260,10+ years,0,70000,1,2015/9/1,0,7,194,38,10.89,0,690,694,5,0,0,4945,42.3,19,0,0,Jun-91,8,1,1,1,2,2,2,5,10,3,8,2,5,0,0,0,0
818,10000,3,10.49,324.98,B,B3,21,4 years,0,48000,1,2016/7/1,0,0,195,38,17.23,0,665,669,8,0,0,8695,68.5,16,0,0,Jul-04,0,1,0,3,6,6,3,6,4,6,11,6,8,0,0,0,4
